Date,TotalDistance,RunCount,AveragePace
2013-04-06,186.89,36,5.79
2013-04-07,186.89,36,5.79
2013-04-08,189.47,38,5.78
2013-04-09,189.47,38,5.78
2013-04-10,189.47,38,5.78
2013-04-11,189.47,38,5.78
2013-04-12,189.47,38,5.78
2013-04-13,189.47,38,5.78
2013-04-14,189.47,38,5.78
2013-04-15,189.47,38,5.78
2013-04-16,194.93,39,5.77
2013-04-17,194.93,39,5.77
2013-04-18,194.93,39,5.77
2013-04-19,194.93,39,5.77
2013-04-20,194.93,39,5.77
2013-04-21,194.93,39,5.77
2013-04-22,194.93,39,5.77
2013-04-23,194.93,39,5.77
2013-04-24,194.93,39,5.77
2013-04-25,194.93,39,5.77
2013-04-26,194.93,39,5.77
2013-04-27,194.93,39,5.77
2013-04-28,194.93,39,5.77
2013-04-29,194.93,39,5.77
2013-04-30,194.93,39,5.77
2013-05-01,203.21,40,5.75
2013-05-02,203.21,40,5.75
2013-05-03,203.21,40,5.75
2013-05-04,203.21,40,5.75
2013-05-05,203.21,40,5.75
2013-05-06,211.18,41,5.73
2013-05-07,211.18,41,5.73
2013-05-08,211.18,41,5.73
2013-05-09,211.18,41,5.73
2013-05-10,211.18,41,5.73
2013-05-11,211.18,41,5.73
2013-05-12,211.18,41,5.73
2013-05-13,221.31,42,5.73
2013-05-14,221.31,42,5.73
2013-05-15,221.31,42,5.73
2013-05-16,221.31,42,5.73
2013-05-17,221.31,42,5.73
2013-05-18,221.31,42,5.73
2013-05-19,221.31,42,5.73
2013-05-20,221.31,42,5.73
2013-05-21,221.31,42,5.73
2013-05-22,221.31,42,5.73
2013-05-23,221.31,42,5.73
2013-05-24,221.31,42,5.73
2013-05-25,223.86,43,5.72
2013-05-26,223.86,43,5.72
2013-05-27,223.86,43,5.72
2013-05-28,223.86,43,5.72
2013-05-29,234.21,44,5.7
2013-05-30,234.21,44,5.7
2013-05-31,234.21,44,5.7
2013-06-01,234.21,44,5.7
2013-06-02,244.43,45,5.69
2013-06-03,244.43,45,5.69
2013-06-04,252.68,46,5.68
2013-06-05,252.68,46,5.68
2013-06-06,252.68,46,5.68
2013-06-07,252.68,46,5.68
2013-06-08,252.68,46,5.68
2013-06-09,252.68,46,5.68
2013-06-10,252.68,46,5.68
2013-06-11,252.68,46,5.68
2013-06-12,252.68,46,5.68
2013-06-13,252.68,46,5.68
2013-06-14,252.68,46,5.68
2013-06-15,252.68,46,5.68
2013-06-16,252.68,46,5.68
2013-06-17,252.68,46,5.68
2013-06-18,252.68,46,5.68
2013-06-19,252.68,46,5.68
2013-06-20,252.68,46,5.68
2013-06-21,252.68,46,5.68
2013-06-22,257.48,47,5.67
2013-06-23,257.48,47,5.67
2013-06-24,257.48,47,5.67
2013-06-25,257.48,47,5.67
2013-06-26,257.48,47,5.67
2013-06-27,257.48,47,5.67
2013-06-28,257.48,47,5.67
2013-06-29,257.48,47,5.67
2013-06-30,257.48,47,5.67
2013-07-01,257.48,47,5.67
2013-07-02,257.48,47,5.67
2013-07-03,257.48,47,5.67
2013-07-04,257.48,47,5.67
2013-07-05,257.48,47,5.67
2013-07-06,257.48,47,5.67
2013-07-07,257.48,47,5.67
2013-07-08,257.48,47,5.67
2013-07-09,252.55,46,5.66
2013-07-10,252.55,46,5.66
2013-07-11,252.55,46,5.66
2013-07-12,252.55,46,5.66
2013-07-13,252.55,46,5.66
2013-07-14,252.55,46,5.66
2013-07-15,252.55,46,5.66
2013-07-16,252.55,46,5.66
2013-07-17,252.55,46,5.66
2013-07-18,252.55,46,5.66
2013-07-19,252.55,46,5.66
2013-07-20,252.55,46,5.66
2013-07-21,252.55,46,5.66
2013-07-22,252.55,46,5.66
2013-07-23,252.55,46,5.66
2013-07-24,252.55,46,5.66
2013-07-25,252.55,46,5.66
2013-07-26,252.55,46,5.66
2013-07-27,252.55,46,5.66
2013-07-28,252.55,46,5.66
2013-07-29,246.88,45,5.65
2013-07-30,246.88,45,5.65
2013-07-31,246.88,45,5.65
2013-08-01,246.88,45,5.65
2013-08-02,246.88,45,5.65
2013-08-03,246.88,45,5.65
2013-08-04,246.88,45,5.65
2013-08-05,246.88,45,5.65
2013-08-06,246.88,45,5.65
2013-08-07,246.88,45,5.65
2013-08-08,246.88,45,5.65
2013-08-09,246.88,45,5.65
2013-08-10,246.88,45,5.65
2013-08-11,246.88,45,5.65
2013-08-12,246.88,45,5.65
2013-08-13,246.88,45,5.65
2013-08-14,246.88,45,5.65
2013-08-15,246.88,45,5.65
2013-08-16,246.88,45,5.65
2013-08-17,246.88,45,5.65
2013-08-18,246.88,45,5.65
2013-08-19,246.88,45,5.65
2013-08-20,246.88,45,5.65
2013-08-21,246.88,45,5.65
2013-08-22,246.88,45,5.65
2013-08-23,246.88,45,5.65
2013-08-24,246.88,45,5.65
2013-08-25,241.76,44,5.65
2013-08-26,241.76,44,5.65
2013-08-27,241.76,44,5.65
2013-08-28,241.76,44,5.65
2013-08-29,241.76,44,5.65
2013-08-30,241.76,44,5.65
2013-08-31,238.57,43,5.65
2013-09-01,238.57,43,5.65
2013-09-02,238.57,43,5.65
2013-09-03,234.9,42,5.65
2013-09-04,239.9,43,5.66
2013-09-05,239.9,43,5.66
2013-09-06,239.9,43,5.66
2013-09-07,239.9,43,5.66
2013-09-08,239.9,43,5.66
2013-09-09,236.34,42,5.66
2013-09-10,236.34,42,5.66
2013-09-11,236.34,42,5.66
2013-09-12,236.34,42,5.66
2013-09-13,236.34,42,5.66
2013-09-14,236.34,42,5.66
2013-09-15,236.34,42,5.66
2013-09-16,233.43,41,5.66
2013-09-17,233.43,41,5.66
2013-09-18,233.43,41,5.66
2013-09-19,233.43,41,5.66
2013-09-20,233.43,41,5.66
2013-09-21,233.43,41,5.66
2013-09-22,227.93,40,5.67
2013-09-23,227.93,40,5.67
2013-09-24,227.93,40,5.67
2013-09-25,227.93,40,5.67
2013-09-26,227.93,40,5.67
2013-09-27,227.93,40,5.67
2013-09-28,227.93,40,5.67
2013-09-29,227.93,40,5.67
2013-09-30,227.93,40,5.67
2013-10-01,227.93,40,5.67
2013-10-02,227.93,40,5.67
2013-10-03,227.93,40,5.67
2013-10-04,227.93,40,5.67
2013-10-05,227.93,40,5.67
2013-10-06,227.93,40,5.67
2013-10-07,227.93,40,5.67
2013-10-08,227.93,40,5.67
2013-10-09,227.93,40,5.67
2013-10-10,227.93,40,5.67
2013-10-11,227.93,40,5.67
2013-10-12,224.38,39,5.67
2013-10-13,224.38,39,5.67
2013-10-14,218.09,38,5.67
2013-10-15,218.09,38,5.67
2013-10-16,218.09,38,5.67
2013-10-17,218.09,38,5.67
2013-10-18,218.09,38,5.67
2013-10-19,211.33,36,5.67
2013-10-20,211.33,36,5.67
2013-10-21,207.4,35,5.67
2013-10-22,207.4,35,5.67
2013-10-23,207.4,35,5.67
2013-10-24,207.4,35,5.67
2013-10-25,207.4,35,5.67
2013-10-26,214.9,36,5.67
2013-10-27,214.9,36,5.67
2013-10-28,214.9,36,5.67
2013-10-29,214.9,36,5.67
2013-10-30,207.72,34,5.67
2013-10-31,207.72,34,5.67
2013-11-01,207.72,34,5.67
2013-11-02,207.72,34,5.67
2013-11-03,216.9,35,5.66
2013-11-04,211.76,34,5.66
2013-11-05,211.76,34,5.66
2013-11-06,211.76,34,5.66
2013-11-07,211.76,34,5.66
2013-11-08,211.76,34,5.66
2013-11-09,211.76,34,5.66
2013-11-10,204.29,32,5.65
2013-11-11,209.53,33,5.64
2013-11-12,209.53,33,5.64
2013-11-13,209.53,33,5.64
2013-11-14,209.53,33,5.64
2013-11-15,209.53,33,5.64
2013-11-16,209.53,33,5.64
2013-11-17,219.65,34,5.63
2013-11-18,219.65,34,5.63
2013-11-19,219.65,34,5.63
2013-11-20,219.65,34,5.63
2013-11-21,219.65,34,5.63
2013-11-22,219.65,34,5.63
2013-11-23,219.65,34,5.63
2013-11-24,219.65,34,5.63
2013-11-25,219.65,34,5.63
2013-11-26,219.65,34,5.63
2013-11-27,219.65,34,5.63
2013-11-28,219.65,34,5.63
2013-11-29,219.65,34,5.63
2013-11-30,219.65,34,5.63
2013-12-01,219.65,34,5.63
2013-12-02,219.65,34,5.63
2013-12-03,219.65,34,5.63
2013-12-04,219.65,34,5.63
2013-12-05,214.51,33,5.63
2013-12-06,214.51,33,5.63
2013-12-07,214.51,33,5.63
2013-12-08,214.51,33,5.63
2013-12-09,214.51,33,5.63
2013-12-10,214.51,33,5.63
2013-12-11,214.51,33,5.63
2013-12-12,214.51,33,5.63
2013-12-13,214.51,33,5.63
2013-12-14,214.51,33,5.63
2013-12-15,214.51,33,5.63
2013-12-16,214.51,33,5.63
2013-12-17,206.86,32,5.58
2013-12-18,206.86,32,5.58
2013-12-19,206.86,32,5.58
2013-12-20,206.86,32,5.58
2013-12-21,206.86,32,5.58
2013-12-22,206.86,32,5.58
2013-12-23,206.86,32,5.58
2013-12-24,206.86,32,5.58
2013-12-25,206.86,32,5.58
2013-12-26,206.86,32,5.58
2013-12-27,206.86,32,5.58
2013-12-28,206.86,32,5.58
2013-12-29,206.86,32,5.58
2013-12-30,206.86,32,5.58
2013-12-31,206.86,32,5.58
2014-01-01,201.73,31,5.58
2014-01-02,205.67,32,5.57
2014-01-03,205.67,32,5.57
2014-01-04,210.81,33,5.56
2014-01-05,210.81,33,5.56
2014-01-06,204.36,32,5.53
2014-01-07,197.25,31,5.5
2014-01-08,197.25,31,5.5
2014-01-09,197.25,31,5.5
2014-01-10,197.25,31,5.5
2014-01-11,202.35,32,5.49
2014-01-12,208.32,33,5.52
2014-01-13,208.32,33,5.52
2014-01-14,202.57,31,5.5
2014-01-15,202.57,31,5.5
2014-01-16,198.07,30,5.46
2014-01-17,198.07,30,5.46
2014-01-18,198.07,30,5.46
2014-01-19,195.07,29,5.45
2014-01-20,195.07,29,5.45
2014-01-21,195.07,29,5.45
2014-01-22,195.07,29,5.45
2014-01-23,190.07,28,5.4
2014-01-24,190.07,28,5.4
2014-01-25,195.21,29,5.4
2014-01-26,195.21,29,5.4
2014-01-27,195.21,29,5.4
2014-01-28,195.21,29,5.4
2014-01-29,195.21,29,5.4
2014-01-30,195.21,29,5.4
2014-01-31,195.21,29,5.4
2014-02-01,201.31,30,5.39
2014-02-02,201.31,30,5.39
2014-02-03,201.31,30,5.39
2014-02-04,201.31,30,5.39
2014-02-05,197.86,29,5.37
2014-02-06,197.86,29,5.37
2014-02-07,197.86,29,5.37
2014-02-08,197.86,29,5.37
2014-02-09,197.86,29,5.37
2014-02-10,197.86,29,5.37
2014-02-11,197.86,29,5.37
2014-02-12,192.85,28,5.38
2014-02-13,192.85,28,5.38
2014-02-14,192.85,28,5.38
2014-02-15,192.85,28,5.38
2014-02-16,192.85,28,5.38
2014-02-17,192.85,28,5.38
2014-02-18,184.45,27,5.36
2014-02-19,184.45,27,5.36
2014-02-20,184.45,27,5.36
2014-02-21,184.45,27,5.36
2014-02-22,184.45,27,5.36
2014-02-23,184.45,27,5.36
2014-02-24,184.45,27,5.36
2014-02-25,173.88,26,5.4
2014-02-26,173.88,26,5.4
2014-02-27,173.88,26,5.4
2014-02-28,173.88,26,5.4
2014-03-01,173.88,26,5.4
2014-03-02,176.52,27,5.4
2014-03-03,176.52,27,5.4
2014-03-04,166.28,26,5.4
2014-03-05,166.28,26,5.4
2014-03-06,166.28,26,5.4
2014-03-07,166.28,26,5.4
2014-03-08,166.28,26,5.4
2014-03-09,166.28,26,5.4
2014-03-10,166.28,26,5.4
2014-03-11,166.28,26,5.4
2014-03-12,166.28,26,5.4
2014-03-13,166.28,26,5.4
2014-03-14,166.28,26,5.4
2014-03-15,166.28,26,5.4
2014-03-16,166.28,26,5.4
2014-03-17,166.28,26,5.4
2014-03-18,172.34,27,5.39
2014-03-19,161.72,26,5.39
2014-03-20,167.96,27,5.39
2014-03-21,164.06,26,5.4
2014-03-22,164.06,26,5.4
2014-03-23,164.06,26,5.4
2014-03-24,170.34,27,5.4
2014-03-25,170.34,27,5.4
2014-03-26,160.24,26,5.4
2014-03-27,164.15,27,5.39
2014-03-28,164.15,27,5.39
2014-03-29,173.04,28,5.4
2014-03-30,173.04,28,5.4
2014-03-31,173.04,28,5.4
2014-04-01,173.04,28,5.4
2014-04-02,177.4,29,5.39
2014-04-03,177.4,29,5.39
2014-04-04,177.4,29,5.39
2014-04-05,177.4,29,5.39
2014-04-06,177.4,29,5.39
2014-04-07,177.4,29,5.39
2014-04-08,174.82,27,5.4
2014-04-09,174.82,27,5.4
2014-04-10,180.91,28,5.38
2014-04-11,180.91,28,5.38
2014-04-12,180.91,28,5.38
2014-04-13,180.91,28,5.38
2014-04-14,180.91,28,5.38
2014-04-15,180.91,28,5.38
2014-04-16,179.03,28,5.38
2014-04-17,179.03,28,5.38
2014-04-18,179.03,28,5.38
2014-04-19,187.66,29,5.37
2014-04-20,190.76,30,5.38
2014-04-21,190.76,30,5.38
2014-04-22,190.76,30,5.38
2014-04-23,195.42,31,5.38
2014-04-24,195.42,31,5.38
2014-04-25,195.42,31,5.38
2014-04-26,195.42,31,5.38
2014-04-27,195.42,31,5.38
2014-04-28,195.42,31,5.38
2014-04-29,195.42,31,5.38
2014-04-30,201.52,32,5.37
2014-05-01,193.24,31,5.38
2014-05-02,193.24,31,5.38
2014-05-03,193.24,31,5.38
2014-05-04,193.24,31,5.38
2014-05-05,201.4,32,5.37
2014-05-06,193.44,31,5.37
2014-05-07,193.44,31,5.37
2014-05-08,193.44,31,5.37
2014-05-09,197.22,32,5.37
2014-05-10,197.22,32,5.37
2014-05-11,197.22,32,5.37
2014-05-12,197.22,32,5.37
2014-05-13,187.08,31,5.36
2014-05-14,187.08,31,5.36
2014-05-15,187.08,31,5.36
2014-05-16,187.08,31,5.36
2014-05-17,187.08,31,5.36
2014-05-18,187.08,31,5.36
2014-05-19,187.08,31,5.36
2014-05-20,187.08,31,5.36
2014-05-21,187.08,31,5.36
2014-05-22,187.08,31,5.36
2014-05-23,187.08,31,5.36
2014-05-24,187.08,31,5.36
2014-05-25,184.54,30,5.36
2014-05-26,184.54,30,5.36
2014-05-27,184.54,30,5.36
2014-05-28,184.54,30,5.36
2014-05-29,174.19,29,5.37
2014-05-30,174.19,29,5.37
2014-05-31,174.19,29,5.37
2014-06-01,174.19,29,5.37
2014-06-02,163.97,28,5.36
2014-06-03,163.97,28,5.36
2014-06-04,155.72,27,5.37
2014-06-05,155.72,27,5.37
2014-06-06,155.72,27,5.37
2014-06-07,155.72,27,5.37
2014-06-08,155.72,27,5.37
2014-06-09,155.72,27,5.37
2014-06-10,162.37,28,5.37
2014-06-11,162.37,28,5.37
2014-06-12,162.37,28,5.37
2014-06-13,168.47,29,5.37
2014-06-14,168.47,29,5.37
2014-06-15,168.47,29,5.37
2014-06-16,168.47,29,5.37
2014-06-17,173.54,30,5.37
2014-06-18,173.54,30,5.37
2014-06-19,173.54,30,5.37
2014-06-20,178.71,31,5.36
2014-06-21,183.88,32,5.36
2014-06-22,179.07,31,5.37
2014-06-23,179.07,31,5.37
2014-06-24,179.07,31,5.37
2014-06-25,184.99,32,5.37
2014-06-26,193.15,33,5.4
2014-06-27,193.15,33,5.4
2014-06-28,193.15,33,5.4
2014-06-29,193.15,33,5.4
2014-06-30,193.15,33,5.4
2014-07-01,193.15,33,5.4
2014-07-02,193.15,33,5.4
2014-07-03,193.15,33,5.4
2014-07-04,193.15,33,5.4
2014-07-05,193.15,33,5.4
2014-07-06,193.15,33,5.4
2014-07-07,193.15,33,5.4
2014-07-08,193.15,33,5.4
2014-07-09,193.15,33,5.4
2014-07-10,193.15,33,5.4
2014-07-11,193.15,33,5.4
2014-07-12,193.15,33,5.4
2014-07-13,193.15,33,5.4
2014-07-14,200.1,34,5.4
2014-07-15,200.1,34,5.4
2014-07-16,200.1,34,5.4
2014-07-17,200.1,34,5.4
2014-07-18,200.1,34,5.4
2014-07-19,200.1,34,5.4
2014-07-20,200.1,34,5.4
2014-07-21,200.1,34,5.4
2014-07-22,200.1,34,5.4
2014-07-23,200.1,34,5.4
2014-07-24,200.1,34,5.4
2014-07-25,200.1,34,5.4
2014-07-26,200.1,34,5.4
2014-07-27,200.1,34,5.4
2014-07-28,205.1,35,5.39
2014-07-29,205.1,35,5.39
2014-07-30,216.8,36,5.41
2014-07-31,216.8,36,5.41
2014-08-01,216.8,36,5.41
2014-08-02,230.81,37,5.42
2014-08-03,230.81,37,5.42
2014-08-04,230.81,37,5.42
2014-08-05,236.94,38,5.41
2014-08-06,236.94,38,5.41
2014-08-07,236.94,38,5.41
2014-08-08,236.94,38,5.41
2014-08-09,255.4,39,5.47
2014-08-10,255.4,39,5.47
2014-08-11,255.4,39,5.47
2014-08-12,260.96,40,5.47
2014-08-13,260.96,40,5.47
2014-08-14,260.96,40,5.47
2014-08-15,260.96,40,5.47
2014-08-16,260.96,40,5.47
2014-08-17,260.96,40,5.47
2014-08-18,260.96,40,5.47
2014-08-19,260.96,40,5.47
2014-08-20,260.96,40,5.47
2014-08-21,260.96,40,5.47
2014-08-22,260.96,40,5.47
2014-08-23,260.96,40,5.47
2014-08-24,260.96,40,5.47
2014-08-25,260.96,40,5.47
2014-08-26,260.96,40,5.47
2014-08-27,260.96,40,5.47
2014-08-28,260.96,40,5.47
2014-08-29,260.96,40,5.47
2014-08-30,260.96,40,5.47
2014-08-31,260.96,40,5.47
2014-09-01,260.96,40,5.47
2014-09-02,260.96,40,5.47
2014-09-03,260.96,40,5.47
2014-09-04,255.96,39,5.46
2014-09-05,255.96,39,5.46
2014-09-06,255.96,39,5.46
2014-09-07,255.96,39,5.46
2014-09-08,263.39,40,5.46
2014-09-09,263.39,40,5.46
2014-09-10,263.39,40,5.46
2014-09-11,263.39,40,5.46
2014-09-12,263.39,40,5.46
2014-09-13,263.39,40,5.46
2014-09-14,268.24,41,5.45
2014-09-15,268.24,41,5.45
2014-09-16,272.89,42,5.45
2014-09-17,272.89,42,5.45
2014-09-18,272.89,42,5.45
2014-09-19,284.09,43,5.47
2014-09-20,284.09,43,5.47
2014-09-21,284.09,43,5.47
2014-09-22,284.09,43,5.47
2014-09-23,284.09,43,5.47
2014-09-24,284.09,43,5.47
2014-09-25,284.09,43,5.47
2014-09-26,284.09,43,5.47
2014-09-27,284.09,43,5.47
2014-09-28,284.09,43,5.47
2014-09-29,286.4,44,5.47
2014-09-30,286.4,44,5.47
2014-10-01,286.4,44,5.47
2014-10-02,286.4,44,5.47
2014-10-03,286.4,44,5.47
2014-10-04,286.4,44,5.47
2014-10-05,286.4,44,5.47
2014-10-06,286.4,44,5.47
2014-10-07,286.4,44,5.47
2014-10-08,286.4,44,5.47
2014-10-09,286.4,44,5.47
2014-10-10,286.4,44,5.47
2014-10-11,286.4,44,5.47
2014-10-12,286.4,44,5.47
2014-10-13,286.4,44,5.47
2014-10-14,286.4,44,5.47
2014-10-15,286.4,44,5.47
2014-10-16,286.4,44,5.47
2014-10-17,286.4,44,5.47
2014-10-18,286.4,44,5.47
2014-10-19,286.4,44,5.47
2014-10-20,286.4,44,5.47
2014-10-21,286.4,44,5.47
2014-10-22,286.4,44,5.47
2014-10-23,286.4,44,5.47
2014-10-24,286.4,44,5.47
2014-10-25,286.4,44,5.47
2014-10-26,282.22,44,5.48
2014-10-27,282.22,44,5.48
2014-10-28,282.22,44,5.48
2014-10-29,282.22,44,5.48
2014-10-30,282.22,44,5.48
2014-10-31,282.22,44,5.48
2014-11-01,282.22,44,5.48
2014-11-02,282.22,44,5.48
2014-11-03,273.04,43,5.49
2014-11-04,273.04,43,5.49
2014-11-05,273.04,43,5.49
2014-11-06,273.04,43,5.49
2014-11-07,273.04,43,5.49
2014-11-08,273.04,43,5.49
2014-11-09,273.04,43,5.49
2014-11-10,273.04,43,5.49
2014-11-11,267.81,42,5.49
2014-11-12,267.81,42,5.49
2014-11-13,267.81,42,5.49
2014-11-14,267.81,42,5.49
2014-11-15,267.81,42,5.49
2014-11-16,267.81,42,5.49
2014-11-17,257.69,41,5.49
2014-11-18,257.69,41,5.49
2014-11-19,257.69,41,5.49
2014-11-20,257.69,41,5.49
2014-11-21,257.69,41,5.49
2014-11-22,257.69,41,5.49
2014-11-23,257.69,41,5.49
2014-11-24,257.69,41,5.49
2014-11-25,257.69,41,5.49
2014-11-26,257.69,41,5.49
2014-11-27,257.69,41,5.49
2014-11-28,257.69,41,5.49
2014-11-29,257.69,41,5.49
2014-11-30,257.69,41,5.49
2014-12-01,257.69,41,5.49
2014-12-02,257.69,41,5.49
2014-12-03,257.69,41,5.49
2014-12-04,257.69,41,5.49
2014-12-05,257.69,41,5.49
2014-12-06,257.69,41,5.49
2014-12-07,257.69,41,5.49
2014-12-08,257.69,41,5.49
2014-12-09,257.69,41,5.49
2014-12-10,257.69,41,5.49
2014-12-11,257.69,41,5.49
2014-12-12,257.69,41,5.49
2014-12-13,257.69,41,5.49
2014-12-14,257.69,41,5.49
2014-12-15,257.69,41,5.49
2014-12-16,257.69,41,5.49
2014-12-17,257.69,41,5.49
2014-12-18,257.69,41,5.49
2014-12-19,257.69,41,5.49
2014-12-20,257.69,41,5.49
2014-12-21,257.69,41,5.49
2014-12-22,257.69,41,5.49
2014-12-23,257.69,41,5.49
2014-12-24,257.69,41,5.49
2014-12-25,257.69,41,5.49
2014-12-26,257.69,41,5.49
2014-12-27,257.69,41,5.49
2014-12-28,257.69,41,5.49
2014-12-29,257.69,41,5.49
2014-12-30,257.69,41,5.49
2014-12-31,257.69,41,5.49
2015-01-01,257.69,41,5.49
2015-01-02,253.75,40,5.49
2015-01-03,253.75,40,5.49
2015-01-04,248.61,39,5.5
2015-01-05,248.61,39,5.5
2015-01-06,248.61,39,5.5
2015-01-07,248.61,39,5.5
2015-01-08,248.61,39,5.5
2015-01-09,248.61,39,5.5
2015-01-10,248.61,39,5.5
2015-01-11,243.51,38,5.51
2015-01-12,237.54,37,5.49
2015-01-13,237.54,37,5.49
2015-01-14,237.54,37,5.49
2015-01-15,237.54,37,5.49
2015-01-16,237.54,37,5.49
2015-01-17,237.54,37,5.49
2015-01-18,237.54,37,5.49
2015-01-19,237.54,37,5.49
2015-01-20,237.54,37,5.49
2015-01-21,237.54,37,5.49
2015-01-22,237.54,37,5.49
2015-01-23,237.54,37,5.49
2015-01-24,237.54,37,5.49
2015-01-25,232.4,36,5.5
2015-01-26,234.42,37,5.49
2015-01-27,234.42,37,5.49
2015-01-28,234.42,37,5.49
2015-01-29,234.42,37,5.49
2015-01-30,234.42,37,5.49
2015-01-31,234.42,37,5.49
2015-02-01,228.32,36,5.5
2015-02-02,228.32,36,5.5
2015-02-03,228.32,36,5.5
2015-02-04,228.32,36,5.5
2015-02-05,228.32,36,5.5
2015-02-06,228.32,36,5.5
2015-02-07,228.32,36,5.5
2015-02-08,228.32,36,5.5
2015-02-09,228.32,36,5.5
2015-02-10,228.32,36,5.5
2015-02-11,228.32,36,5.5
2015-02-12,228.32,36,5.5
2015-02-13,228.32,36,5.5
2015-02-14,228.32,36,5.5
2015-02-15,228.32,36,5.5
2015-02-16,228.32,36,5.5
2015-02-17,228.32,36,5.5
2015-02-18,228.32,36,5.5
2015-02-19,228.32,36,5.5
2015-02-20,228.32,36,5.5
2015-02-21,228.32,36,5.5
2015-02-22,228.32,36,5.5
2015-02-23,228.32,36,5.5
2015-02-24,228.32,36,5.5
2015-02-25,228.32,36,5.5
2015-02-26,228.32,36,5.5
2015-02-27,228.32,36,5.5
2015-02-28,228.32,36,5.5
2015-03-01,228.32,36,5.5
2015-03-02,225.68,35,5.51
2015-03-03,225.68,35,5.51
2015-03-04,225.68,35,5.51
2015-03-05,225.68,35,5.51
2015-03-06,225.68,35,5.51
2015-03-07,225.68,35,5.51
2015-03-08,225.68,35,5.51
2015-03-09,225.68,35,5.51
2015-03-10,225.68,35,5.51
2015-03-11,225.68,35,5.51
2015-03-12,225.68,35,5.51
2015-03-13,225.68,35,5.51
2015-03-14,225.68,35,5.51
2015-03-15,225.68,35,5.51
2015-03-16,225.68,35,5.51
2015-03-17,225.68,35,5.51
2015-03-18,219.62,34,5.51
2015-03-19,222.19,35,5.51
2015-03-20,215.95,34,5.51
2015-03-21,215.95,34,5.51
2015-03-22,215.95,34,5.51
2015-03-23,215.95,34,5.51
2015-03-24,212.75,34,5.51
2015-03-25,212.75,34,5.51
2015-03-26,212.75,34,5.51
2015-03-27,208.84,33,5.52
2015-03-28,208.84,33,5.52
2015-03-29,199.95,32,5.52
2015-03-30,199.95,32,5.52
2015-03-31,199.95,32,5.52
2015-04-01,199.95,32,5.52
2015-04-02,195.59,31,5.53
2015-04-03,195.59,31,5.53
2015-04-04,195.59,31,5.53
2015-04-05,195.59,31,5.53
2015-04-06,195.59,31,5.53
2015-04-07,195.59,31,5.53
2015-04-08,198.18,32,5.53
2015-04-09,198.18,32,5.53
2015-04-10,192.09,31,5.55
2015-04-11,192.09,31,5.55
2015-04-12,192.09,31,5.55
2015-04-13,192.09,31,5.55
2015-04-14,195.23,32,5.54
2015-04-15,195.23,32,5.54
2015-04-16,191.65,31,5.55
2015-04-17,191.65,31,5.55
2015-04-18,191.65,31,5.55
2015-04-19,183.01,30,5.57
2015-04-20,179.91,29,5.56
2015-04-21,179.91,29,5.56
2015-04-22,179.91,29,5.56
2015-04-23,175.25,28,5.56
2015-04-24,175.25,28,5.56
2015-04-25,175.25,28,5.56
2015-04-26,175.25,28,5.56
2015-04-27,175.25,28,5.56
2015-04-28,178.49,29,5.55
2015-04-29,178.49,29,5.55
2015-04-30,175.8,29,5.56
2015-05-01,175.8,29,5.56
2015-05-02,175.8,29,5.56
2015-05-03,175.8,29,5.56
2015-05-04,175.8,29,5.56
2015-05-05,167.64,28,5.57
2015-05-06,167.64,28,5.57
2015-05-07,167.64,28,5.57
2015-05-08,167.64,28,5.57
2015-05-09,163.86,27,5.58
2015-05-10,163.86,27,5.58
2015-05-11,163.86,27,5.58
2015-05-12,163.86,27,5.58
2015-05-13,163.86,27,5.58
2015-05-14,163.86,27,5.58
2015-05-15,163.86,27,5.58
2015-05-16,163.86,27,5.58
2015-05-17,163.86,27,5.58
2015-05-18,163.86,27,5.58
2015-05-19,163.86,27,5.58
2015-05-20,163.86,27,5.58
2015-05-21,163.86,27,5.58
2015-05-22,163.86,27,5.58
2015-05-23,163.86,27,5.58
2015-05-24,163.86,27,5.58
2015-05-25,163.86,27,5.58
2015-05-26,163.86,27,5.58
2015-05-27,163.86,27,5.58
2015-05-28,163.86,27,5.58
2015-05-29,163.86,27,5.58
2015-05-30,163.86,27,5.58
2015-05-31,163.86,27,5.58
2015-06-01,163.86,27,5.58
2015-06-02,163.86,27,5.58
2015-06-03,163.86,27,5.58
2015-06-04,163.86,27,5.58
2015-06-05,163.86,27,5.58
2015-06-06,163.86,27,5.58
2015-06-07,163.86,27,5.58
2015-06-08,163.86,27,5.58
2015-06-09,163.86,27,5.58
2015-06-10,157.21,26,5.59
2015-06-11,157.21,26,5.59
2015-06-12,157.21,26,5.59
2015-06-13,151.11,25,5.6
2015-06-14,151.11,25,5.6
2015-06-15,151.11,25,5.6
2015-06-16,151.11,25,5.6
2015-06-17,146.04,24,5.61
2015-06-18,146.04,24,5.61
2015-06-19,146.04,24,5.61
2015-06-20,140.87,23,5.63
2015-06-21,135.7,22,5.63
2015-06-22,135.7,22,5.63
2015-06-23,135.7,22,5.63
2015-06-24,135.7,22,5.63
2015-06-25,129.78,21,5.65
2015-06-26,121.63,20,5.61
2015-06-27,121.63,20,5.61
2015-06-28,121.63,20,5.61
2015-06-29,121.63,20,5.61
2015-06-30,121.63,20,5.61
2015-07-01,121.63,20,5.61
2015-07-02,121.63,20,5.61
2015-07-03,125.11,21,5.6
2015-07-04,125.11,21,5.6
2015-07-05,125.11,21,5.6
2015-07-06,125.11,21,5.6
